round,file,fitness,instructions,normalized_fitness
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0137901001596748
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0137901001596748
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0137901001596748
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.013209464363478
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.013209464363478
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.013209464363478
85,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.013209464363478
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0137319410670862
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0135889000143041
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0135889000143041
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0135889000143041
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0135889000143041
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0135889000143041
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0131597768559576
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0130167358031755
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149,0.0130167358031755
86,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0130167358031755
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0147284443080699
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0145750230131942
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0145750230131942
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0145750230131942
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0145750230131942
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0145750230131942
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.014114759128567
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0139613378336913
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0139613378336913
87,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0139613378336913
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0138748374042491
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0137303078479549
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0137303078479549
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0137303078479549
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0137303078479549
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0137303078479549
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0132967191790721
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0131521896227778
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0131521896227778
88,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176,0.0131521896227778
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0138568129330254
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0138568129330254
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0137124711316397
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0137124711316397
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0137124711316397
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0137124711316397
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0137124711316397
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0132794457274826
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.013135103926097
89,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.013135103926097
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0136421770640898
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0136421770640898
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0135000710530055
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0135000710530055
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0135000710530055
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0135000710530055
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0135000710530055
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0130737530197527
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0130737530197527
90,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0129316470086684
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0137871607065919
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0137871607065919
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0136435444492316
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0136435444492316
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0136435444492316
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0136435444492316
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0136435444492316
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0132126956771506
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0132126956771506
91,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176,0.0130690794197903
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.013763440860215
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.013763440860215
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0136200716845878
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0136200716845878
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0136200716845878
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0136200716845878
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0136200716845878
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.013189964157706
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.013189964157706
92,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176,0.0130465949820788
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0137950855007903
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0137950855007903
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0136513866934904
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0136513866934904
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0136513866934904
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0136513866934904
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0136513866934904
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0132202902715907
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.0132202902715907
93,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0132202902715907
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.013588110403397
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.013588110403397
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0134465675866949
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0134465675866949
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0134465675866949
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0134465675866949
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0134465675866949
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.0130219391365888
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0130219391365888
94,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0130219391365888
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0136479954506681
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0136479954506681
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0135058288313903
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0135058288313903
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0135058288313903
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0135058288313903
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0135058288313903
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.013079328973557
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.013079328973557
95,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.013079328973557
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0139514605435256
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0139514605435256
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0138061328295305
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0138061328295305
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0138061328295305
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0138061328295305
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0138061328295305
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0133701496875454
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.0133701496875454
96,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0133701496875454
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0128342245989304
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0128342245989304
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0127005347593582
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0127005347593582
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0127005347593582
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0127005347593582
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0127005347593582
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207,0.0122994652406417
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.0122994652406417
97,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208,0.0122994652406417
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0131976904041792
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0131976904041792
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0131976904041792
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.013060214462469
98,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200,0.0126477866373384
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0130825838103025
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0130825838103025
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0130825838103025
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53,0.0129463068956118
99,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0129463068956118
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0136363636363636
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0136363636363636
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0136363636363636
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0134943181818181
100,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53,0.0134943181818181
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0132176786451879
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0132176786451879
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0132176786451879
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0132176786451879
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0130799944926339
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53,0.0130799944926339
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59,0.0130799944926339
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0130799944926339
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0130799944926339
101,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0130799944926339
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0129153773711825
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0129153773711825
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0129153773711825
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0129153773711825
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53,0.0127808421902327
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0127808421902327
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59,0.0127808421902327
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0127808421902327
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0127808421902327
102,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0127808421902327
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0130915041592799
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0130915041592799
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0130915041592799
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0130915041592799
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0129551343242874
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0129551343242874
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0129551343242874
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0129551343242874
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0129551343242874
103,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75,0.0129551343242874
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0132286068623398
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0132286068623398
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0132286068623398
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0132286068623398
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0130908088741904
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0130908088741904
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0130908088741904
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75,0.0130908088741904
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0130908088741904
104,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0130908088741904
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0128239380176329
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0128239380176329
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0128239380176329
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0128239380176329
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0126903553299492
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0126903553299492
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0126903553299492
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0126903553299492
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75,0.0126903553299492
105,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0126903553299492
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0130897191164439
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0130897191164439
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0130897191164439
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0130897191164439
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0129533678756476
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0129533678756476
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0129533678756476
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75,0.0129533678756476
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0129533678756476
106,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53,0.0129533678756476
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0128859060402684
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0128859060402684
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0128859060402684
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0128859060402684
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55,0.0127516778523489
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0127516778523489
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0127516778523489
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0127516778523489
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0127516778523489
107,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75,0.0127516778523489
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0129171151776103
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0129171151776103
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0129171151776103
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0129171151776103
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38,0.0127825618945102
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40,0.0127825618945102
108,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55,0.0127825618945102
